SRR1944917_f0	SRR1944917_f1	SRR1944917_f2	frame
53.0552861299709	20.17458777885548	26.77012609117362	frame0
46.76258992805755	23.021582733812952	30.215827338129497	frame0
52.280462899931926	20.966643975493533	26.75289312457454	frame0
75.0	0.0	25.0	frame0
50.0	50.0	0.0	fuzzy
			fuzzy
55.90551181102362	19.68503937007874	24.409448818897637	frame0
51.65562913907284	22.516556291390728	25.82781456953642	frame0
50.89567966280295	20.442571127502635	28.661749209694413	frame0
44.44444444444444	16.666666666666664	38.88888888888889	fuzzy
52.71277963486758	21.7536641810234	25.533556184109024	frame0
49.82857142857143	19.77142857142857	30.4	frame0
52.57352941176471	17.27941176470588	30.14705882352941	frame0
53.05555555555556	17.63888888888889	29.305555555555557	frame0
52.79187817258884	20.812182741116754	26.39593908629442	frame0
53.67115504538421	22.1377924567522	24.191052497863595	frame0
0.0	100.0	0.0	frame1
53.2719836400818	22.801635991820042	23.92638036809816	frame0
49.63414634146341	23.414634146341466	26.951219512195124	frame0
52.36742424242424	19.696969696969695	27.935606060606062	frame0
51.24999999999999	26.25	22.5	frame0
54.22153369481022	20.99147947327653	24.786986831913246	frame0
53.39506172839506	20.98765432098765	25.617283950617285	frame0
37.5	12.5	50.0	frame2
54.15224913494809	20.761245674740483	25.08650519031142	frame0
47.524752475247524	24.422442244224424	28.052805280528055	frame0
51.68539325842697	21.34831460674157	26.96629213483146	frame0
51.78571428571429	23.214285714285715	25.0	frame0
50.0	30.0	20.0	frame0
54.7550432276657	15.85014409221902	29.394812680115272	frame0
50.0	25.675675675675674	24.324324324324326	frame0
54.4567848497793	20.390146660971094	25.15306848924961	frame0
52.8714676390155	19.416590701914313	27.711941659070195	frame0
80.0	0.0	20.0	frame0
50.640113798008535	21.906116642958747	27.453769559032715	frame0
51.028806584362144	20.5761316872428	28.39506172839506	frame0
56.14035087719298	20.46783625730994	23.391812865497073	frame0
53.2319391634981	22.813688212927758	23.954372623574145	frame0
50.40816326530613	20.0	29.591836734693878	frame0
53.21100917431193	18.34862385321101	28.440366972477065	frame0
55.14705882352941	19.975490196078432	24.877450980392158	frame0
54.33526011560693	17.803468208092486	27.861271676300582	frame0
59.25925925925925	20.5761316872428	20.16460905349794	frame0
53.950953678474114	17.71117166212534	28.337874659400548	frame0
51.162790697674424	20.0	28.837209302325583	frame0
50.0	0.0	50.0	fuzzy
52.22929936305732	22.29299363057325	25.477707006369428	frame0
47.286821705426355	27.906976744186046	24.8062015503876	frame0
51.88979159307665	23.595902507947724	24.51430589897563	frame0
52.80988441610204	21.044240733359903	26.145874850538064	frame0
32.142857142857146	28.57142857142857	39.285714285714285	fuzzy
50.79365079365079	23.015873015873016	26.190476190476193	frame0
52.70655270655271	19.943019943019944	27.350427350427353	frame0
51.82481751824818	22.62773722627737	25.547445255474454	frame0
54.78927203065134	19.284802043422733	25.925925925925924	frame0
51.17565698478561	22.68326417704011	26.141078838174277	frame0
0.0	100.0	0.0	frame1
44.18604651162791	21.86046511627907	33.95348837209302	fuzzy
53.20030531021699	23.083633191582162	23.71606149820085	frame0
52.45661718586662	22.16182312356262	25.38155969057077	frame0
52.68817204301075	21.44563918757467	25.866188769414578	frame0
55.072463768115945	18.55072463768116	26.3768115942029	frame0
52.04439252336449	22.751168224299064	25.204439252336446	frame0
53.7117903930131	20.96069868995633	25.327510917030565	frame0
53.29260013577732	20.061099796334013	26.64630006788866	frame0
52.87356321839081	12.643678160919542	34.48275862068966	frame0
50.976430976430976	21.548821548821547	27.474747474747474	frame0
48.17927170868347	22.408963585434176	29.411764705882355	frame0
52.22129086336965	20.955574182732605	26.823134953897735	frame0
15.018315018315018	27.83882783882784	57.14285714285714	frame2
57.55395683453237	18.705035971223023	23.741007194244602	frame0
54.077253218884124	20.600858369098713	25.321888412017167	frame0
56.297709923664115	22.328244274809162	21.374045801526716	frame0
55.639097744360896	19.799498746867165	24.561403508771928	frame0
55.769230769230774	22.115384615384613	22.115384615384613	frame0
54.8440065681445	20.361247947454846	24.794745484400657	frame0
53.00546448087432	20.21857923497268	26.775956284153008	frame0
53.086419753086425	19.753086419753085	27.160493827160494	frame0
48.81209503239741	20.518358531317496	30.669546436285096	frame0
51.421800947867304	17.061611374407583	31.516587677725116	frame0
54.45544554455446	22.277227722772277	23.26732673267327	frame0
58.68544600938967	14.553990610328638	26.76056338028169	frame0
43.333333333333336	26.666666666666668	30.0	fuzzy
51.75365921016294	23.032311516155758	25.214029273681305	frame0
26.923076923076923	38.46153846153847	34.61538461538461	fuzzy
54.166666666666664	16.071428571428573	29.761904761904763	frame0
51.5411824153613	21.172309247094493	27.286508337544213	frame0
50.974930362116986	20.055710306406684	28.969359331476323	frame0
51.31450827653359	20.83739045764362	27.848101265822784	frame0
52.96367112810707	21.03250478011472	26.003824091778206	frame0
39.83050847457627	24.576271186440678	35.59322033898305	fuzzy
55.06649185240682	19.46057314103765	25.472935006555534	frame0
77.77777777777779	11.11111111111111	11.11111111111111	frame0
52.38464508445073	22.740182316718037	24.875172598831234	frame0
51.515151515151516	14.14141414141414	34.34343434343434	frame0
55.434782608695656	23.91304347826087	20.652173913043477	frame0
51.407700502206666	20.164358545122507	28.427940952670827	frame0
47.01492537313433	21.144278606965177	31.8407960199005	frame0
51.03448275862069	23.103448275862068	25.862068965517242	frame0
50.0	22.761194029850746	27.238805970149254	frame0
54.428697962798935	18.86625332152347	26.70504871567759	frame0
52.40963855421686	22.06721623335447	25.52314521242866	frame0
60.0	10.0	30.0	frame0
46.34146341463415	22.5609756097561	31.097560975609756	frame0
55.78703703703704	21.296296296296298	22.916666666666664	frame0
44.329896907216494	23.711340206185564	31.958762886597935	fuzzy
47.71784232365145	21.991701244813278	30.29045643153527	frame0
51.89873417721519	23.628691983122362	24.47257383966245	frame0
52.960526315789465	23.026315789473685	24.013157894736842	frame0
52.59259259259259	20.0	27.40740740740741	frame0
55.87301587301587	20.634920634920633	23.49206349206349	frame0
52.459016393442624	20.491803278688526	27.049180327868854	frame0
54.738154613466335	19.825436408977556	25.43640897755611	frame0
56.317689530685925	16.967509025270758	26.714801444043324	frame0
50.55555555555556	21.11111111111111	28.333333333333332	frame0
54.12311265969802	19.628339140534262	26.24854819976771	frame0
53.762164728222174	19.843342036553523	26.394493235224303	frame0
40.50632911392405	24.050632911392405	35.44303797468354	fuzzy
58.21917808219178	16.095890410958905	25.684931506849317	frame0
50.0	0.0	50.0	fuzzy
58.333333333333336	0.0	41.66666666666667	frame0
51.05916727538349	20.452885317750184	28.487947406866326	frame0
49.6124031007752	17.05426356589147	33.33333333333333	frame0
54.13929040735874	19.842312746386334	26.018396846254927	frame0
57.30337078651685	20.224719101123593	22.47191011235955	frame0
41.66666666666667	25.0	33.33333333333333	fuzzy
53.166666666666664	21.416666666666668	25.416666666666664	frame0
55.41958041958041	19.405594405594407	25.174825174825177	frame0
55.072463768115945	18.115942028985508	26.811594202898554	frame0
50.0	25.0	25.0	frame0
50.916784203102964	23.97743300423131	25.105782792665725	frame0
50.04329004329004	21.818181818181817	28.13852813852814	frame0
56.038647342995176	19.32367149758454	24.637681159420293	frame0
56.34920634920635	18.253968253968253	25.396825396825395	frame0
53.11406578026592	20.713785864240727	26.172148355493352	frame0
57.77777777777777	22.22222222222222	20.0	frame0
52.53623188405797	21.256038647342994	26.207729468599034	frame0
62.17948717948718	10.256410256410255	27.564102564102566	frame0
52.1484375	20.703125	27.1484375	frame0
45.3125	28.125	26.5625	frame0
58.06451612903226	16.129032258064516	25.806451612903224	frame0
55.55555555555556	19.298245614035086	25.146198830409354	frame0
54.96987951807228	19.427710843373493	25.602409638554217	frame0
52.0	19.466666666666665	28.53333333333333	frame0
51.43721633888049	21.936459909228443	26.626323751891075	frame0
51.174934725848566	22.193211488250654	26.631853785900784	frame0
53.80434782608695	21.195652173913043	25.0	frame0
54.85436893203883	22.330097087378643	22.815533980582526	frame0
53.169347209082304	22.61116367076632	24.219489120151373	frame0
48.11715481171548	19.246861924686193	32.63598326359833	frame0
0.0	0.0	100.0	frame2
51.76216023949966	22.79100097815455	25.446838782345793	frame0
50.0	20.0	30.0	frame0
52.94117647058824	23.52941176470588	23.52941176470588	frame0
36.84210526315789	15.789473684210526	47.368421052631575	frame2
49.275362318840585	22.22222222222222	28.502415458937197	frame0
			fuzzy
51.43603133159269	20.800696257615318	27.763272410791995	frame0
54.90196078431373	23.52941176470588	21.568627450980394	frame0
52.615632249207025	21.493159115655917	25.891208635137055	frame0
52.973232889886205	20.94352727467009	26.083239835443717	frame0
53.5	19.0	27.500000000000004	frame0
55.47445255474452	16.05839416058394	28.467153284671532	frame0
52.23880597014925	16.417910447761194	31.343283582089555	frame0
53.216374269005854	18.128654970760234	28.654970760233915	frame0
52.453719542327136	22.45029839966549	25.095982058007376	frame0
53.84615384615385	21.53846153846154	24.615384615384617	frame0
52.90948275862068	19.612068965517242	27.478448275862068	frame0
54.530201342281885	18.288590604026847	27.181208053691275	frame0
52.352941176470594	24.705882352941178	22.941176470588236	frame0
50.76923076923077	20.0	29.230769230769234	frame0
51.27840909090909	21.732954545454543	26.988636363636363	frame0
62.5	12.5	25.0	frame0
55.487804878048784	14.634146341463413	29.878048780487802	frame0
54.27509293680297	21.654275092936803	24.070631970260223	frame0
52.23214285714286	20.535714285714285	27.232142857142854	frame0
50.92348284960422	19.788918205804748	29.287598944591032	frame0
57.05521472392638	23.31288343558282	19.631901840490798	frame0
52.459016393442624	19.672131147540984	27.86885245901639	frame0
55.51282051282052	17.82051282051282	26.666666666666668	frame0
47.91666666666667	22.916666666666664	29.166666666666668	frame0
51.11111111111111	23.809523809523807	25.07936507936508	frame0
53.559322033898304	18.305084745762713	28.135593220338983	frame0
49.797570850202426	21.86234817813765	28.34008097165992	frame0
48.148148148148145	7.4074074074074066	44.44444444444444	frame0
50.28225806451613	21.733870967741936	27.983870967741936	frame0
46.666666666666664	26.666666666666668	26.666666666666668	frame0
55.98591549295775	18.661971830985916	25.352112676056336	frame0
52.778577598617915	20.155485171321626	27.065937230060467	frame0
52.70413573700954	20.67868504772004	26.617179215270415	frame0
51.11111111111111	17.77777777777778	31.11111111111111	frame0
56.557377049180324	18.0327868852459	25.40983606557377	frame0
56.666666666666664	22.5	20.833333333333336	frame0
47.45762711864407	18.64406779661017	33.89830508474576	frame0
50.43196544276458	23.002159827213823	26.565874730021598	frame0
53.74449339207048	25.55066079295154	20.704845814977972	frame0
47.093023255813954	25.581395348837212	27.325581395348834	frame0
47.159090909090914	27.84090909090909	25.0	frame0
55.02530730296456	19.95661605206074	25.01807664497469	frame0
55.36480686695279	22.317596566523605	22.317596566523605	frame0
54.59940652818991	18.991097922848667	26.409495548961427	frame0
50.81967213114754	19.672131147540984	29.508196721311474	frame0
50.91463414634146	21.646341463414632	27.439024390243905	frame0
56.060606060606055	33.33333333333333	10.606060606060606	frame0
40.0	0.0	60.0	frame2
51.87500000000001	23.75	24.375	frame0
48.03493449781659	25.76419213973799	26.200873362445414	frame0
51.91387559808612	20.334928229665074	27.751196172248804	frame0
52.623456790123456	22.22222222222222	25.154320987654323	frame0
54.62235649546828	20.664652567975832	24.712990936555894	frame0
48.529411764705884	24.41176470588235	27.058823529411764	frame0
50.687622789783894	20.6286836935167	28.68369351669941	frame0
54.75708502024291	20.951417004048583	24.291497975708502	frame0
51.38705416116248	22.694848084544255	25.918097754293264	frame0
57.14285714285714	42.857142857142854	0.0	frame0
52.20588235294118	19.852941176470587	27.941176470588236	frame0
53.70967741935484	21.129032258064516	25.161290322580644	frame0
58.75	21.25	20.0	frame0
52.569169960474305	25.691699604743086	21.73913043478261	frame0
51.61290322580645	20.967741935483872	27.419354838709676	frame0
48.6652977412731	19.71252566735113	31.622176591375773	frame0
51.32743362831859	21.238938053097346	27.43362831858407	frame0
43.54838709677419	24.193548387096776	32.25806451612903	fuzzy
54.71698113207547	18.867924528301888	26.41509433962264	frame0
52.22551928783383	20.178041543026705	27.596439169139465	frame0
52.41228070175439	22.36842105263158	25.219298245614034	frame0
54.03225806451613	27.419354838709676	18.548387096774192	frame0
50.568735781605454	22.97692557686058	26.454338641533965	frame0
46.470588235294116	26.47058823529412	27.058823529411764	frame0
50.0	23.383084577114428	26.616915422885572	frame0
50.0763358778626	20.763358778625953	29.16030534351145	frame0
53.333333333333336	17.575757575757574	29.09090909090909	frame0
51.81518151815182	21.782178217821784	26.4026402640264	frame0
63.1578947368421	15.789473684210526	21.052631578947366	frame0
53.46938775510204	20.816326530612244	25.71428571428571	frame0
47.05882352941176	22.171945701357465	30.76923076923077	frame0
48.786407766990294	23.300970873786408	27.9126213592233	frame0
53.125	18.75	28.125	frame0
52.11726384364821	16.938110749185668	30.944625407166125	frame0
50.476190476190474	25.71428571428571	23.809523809523807	frame0
49.54128440366973	15.59633027522936	34.862385321100916	frame0
58.578856152513005	16.63778162911612	24.783362218370883	frame0
55.118110236220474	16.535433070866144	28.346456692913385	frame0
50.95137420718816	22.198731501057082	26.849894291754755	frame0
48.29059829059829	20.51282051282051	31.196581196581196	frame0
52.84552845528455	21.10917537746806	26.04529616724739	frame0
48.0	8.0	44.0	frame0
33.33333333333333	33.33333333333333	33.33333333333333	fuzzy
53.08510638297872	21.13031914893617	25.784574468085108	frame0
54.92537313432836	20.0	25.07462686567164	frame0
49.794238683127574	22.42798353909465	27.77777777777778	frame0
53.239436619718305	18.87323943661972	27.887323943661972	frame0
53.87096774193548	20.967741935483872	25.161290322580644	frame0
52.56410256410257	22.435897435897438	25.0	frame0
41.81818181818181	29.09090909090909	29.09090909090909	fuzzy
100.0	0.0	0.0	frame0
59.30232558139535	20.930232558139537	19.767441860465116	frame0
50.0	16.666666666666664	33.33333333333333	frame0
54.09836065573771	16.39344262295082	29.508196721311474	frame0
			fuzzy
71.42857142857143	28.57142857142857	0.0	frame0
66.66666666666666	0.0	33.33333333333333	frame0
55.497382198952884	20.94240837696335	23.56020942408377	frame0
55.0641940085592	18.972895863052784	25.962910128388017	frame0
42.64705882352941	22.058823529411764	35.294117647058826	fuzzy
53.96825396825397	12.698412698412698	33.33333333333333	frame0
53.77358490566038	11.320754716981133	34.90566037735849	frame0
52.07373271889401	17.972350230414747	29.953917050691242	frame0
52.001241079739366	20.88116661495501	27.117592305305614	frame0
47.68518518518518	25.462962962962965	26.851851851851855	frame0
52.69121813031161	19.688385269121813	27.620396600566572	frame0
51.24223602484472	23.91304347826087	24.84472049689441	frame0
56.666666666666664	25.0	18.333333333333332	frame0
52.29180116204003	21.755971594577147	25.952227243382826	frame0
			fuzzy
48.0	24.0	28.000000000000004	frame0
50.0	22.727272727272727	27.27272727272727	frame0
54.69613259668509	17.67955801104972	27.624309392265197	frame0
50.96153846153846	22.756410256410255	26.282051282051285	frame0
53.57142857142857	22.142857142857142	24.285714285714285	frame0
52.90858725761773	19.778393351800556	27.313019390581715	frame0
51.041666666666664	19.270833333333336	29.6875	frame0
53.258003766478346	21.468926553672315	25.273069679849343	frame0
57.11892797319933	18.090452261306535	24.79061976549414	frame0
42.69662921348314	32.58426966292135	24.719101123595504	fuzzy
53.06122448979592	22.448979591836736	24.489795918367346	frame0
52.63157894736842	21.826625386996902	25.541795665634677	frame0
50.5249343832021	21.522309711286088	27.95275590551181	frame0
54.146341463414636	19.024390243902438	26.82926829268293	frame0
52.368125701459036	20.58361391694725	27.048260381593714	frame0
51.445086705202314	16.76300578034682	31.79190751445087	frame0
51.23456790123457	22.839506172839506	25.925925925925924	frame0
50.692785475394174	21.11801242236025	28.18920210224558	frame0
19.924812030075188	39.473684210526315	40.6015037593985	fuzzy
51.76750762819081	22.125474436258095	26.10701793555109	frame0
55.85585585585585	20.42042042042042	23.723723723723726	frame0
52.47826086956522	19.608695652173914	27.913043478260867	frame0
47.12643678160919	24.137931034482758	28.735632183908045	frame0
71.42857142857143	14.285714285714285	14.285714285714285	frame0
58.67768595041323	18.181818181818183	23.140495867768596	frame0
52.40415854450943	20.500324886289796	27.09551656920078	frame0
55.497382198952884	16.230366492146597	28.272251308900525	frame0
58.65384615384615	16.346153846153847	25.0	frame0
51.6872890888639	20.022497187851517	28.29021372328459	frame0
50.122850122850124	22.358722358722357	27.51842751842752	frame0
75.0	8.333333333333332	16.666666666666664	frame0
52.41413638626182	19.91040318566451	27.675460428073666	frame0
			fuzzy
54.68940316686967	20.828258221680876	24.482338611449453	frame0
51.35135135135135	17.760617760617762	30.888030888030887	frame0
48.04469273743017	21.22905027932961	30.726256983240223	frame0
52.22286374133949	22.28637413394919	25.490762124711313	frame0
			fuzzy
38.70967741935484	44.086021505376344	17.20430107526882	fuzzy
61.904761904761905	19.047619047619047	19.047619047619047	frame0
33.33333333333333	33.33333333333333	33.33333333333333	fuzzy
72.72727272727273	4.545454545454546	22.727272727272727	frame0
40.0	30.0	30.0	fuzzy
52.742123687281214	20.18669778296383	27.07117852975496	frame0
52.14723926380368	17.177914110429448	30.67484662576687	frame0
53.81526104417671	20.711417096959263	25.47332185886403	frame0
54.18502202643172	20.26431718061674	25.55066079295154	frame0
